1991
1992
6948
6575
6362
6342
7693
6941
6395
6579
6421
6632
7522
6437
6519
6336
6450
6501
6432
6305
6332
6333
6599
7457
7740
6326
7112
6422
6593
6420
403
1993
6578
6326
8125
6362
7600
6522
6930
7740
6585
6501
9510
6420
6632
6342
10243
6332
7699
6334
6484
8554
7534
6404
8552
6521
6593
6744
1994
6930
7739
6744
6420
6579
6585
6334
6305
6437
7575
10243
7053
10489
6591
6362
8564
7138
7522
6640
1995
7739
6744
6420
6437
7800
6650
7138
6334
10489
8564
9375
7164
7535
7053
7796
9513
7520
8553
1996
6326
9513
7561
6306
7739
7535
7693
7524
7777
1997
6422
7739
9927
7795
7068
7521
7522
6342
8850
8564
9341
7693
1998
7793
6422
6728
7794
9346
7739
9359
6352
7571
9926
7699
6305
1999
7739
7573
9927
9323
7521
6352
7571
2000
9927
6352
9322
6421
9346
2001
7800
9320
6420
6342
6352
9513
2002
9513
9318
6342
6334
7800
6421
2003
6349
9323
9317
9321
6342
8850
2004
9317
6305
9345
9340
9348
9347
9357
9332
6942
6352
6342
6421
8850
2005
9340
9317
9927
6349
9347
6421
9357
9332
9323
9677
6942
6420
9372
6342
9376
7524
8850
2006
6349
6305
7524
9317
9319
6352
6342
6421
2007
7524
6342
6744
2008
7524
6744
6342
7535
2009
7524
6744
6421
6342
2010
6342
2011
6342
2012
10769
6342
2013
10768
2014
2015
2016
2017
2018
